"","ID","NPGS site","variable","month","emission","year","value"
"10298",17,"Maryland, Beltsville","tmax","February","SSP585","2041-2060",10.4800000190735
"10299",17,"Maryland, Beltsville","tmax","March","SSP585","2041-2060",15.489999961853
"10300",17,"Maryland, Beltsville","tmax","April","SSP585","2041-2060",21.4099996566772
"10301",17,"Maryland, Beltsville","tmax","May","SSP585","2041-2060",26.9
"10302",17,"Maryland, Beltsville","tmax","June","SSP585","2041-2060",31.7099996566772
"10303",17,"Maryland, Beltsville","tmax","July","SSP585","2041-2060",34.4399993896484
"10304",17,"Maryland, Beltsville","tmax","August","SSP585","2041-2060",33.4799999237061
"10305",17,"Maryland, Beltsville","tmax","September","SSP585","2041-2060",30.0399997711182
"10306",17,"Maryland, Beltsville","tmax","October","SSP585","2041-2060",23.8899995803833
"10307",17,"Maryland, Beltsville","tmax","November","SSP585","2041-2060",17.4199998855591
"10308",17,"Maryland, Beltsville","tmax","December","SSP585","2041-2060",11.6500000953674
"10309",17,"Maryland, Beltsville","tmin","January","SSP585","2041-2060",-0.81000000461936
"10310",17,"Maryland, Beltsville","tmin","February","SSP585","2041-2060",0.0699999950826168
"10311",17,"Maryland, Beltsville","tmin","March","SSP585","2041-2060",3.82000002861023
"10312",17,"Maryland, Beltsville","tmin","April","SSP585","2041-2060",8.5
"10313",17,"Maryland, Beltsville","tmin","May","SSP585","2041-2060",14.0399998664856
"10314",17,"Maryland, Beltsville","tmin","June","SSP585","2041-2060",19.4
"10315",17,"Maryland, Beltsville","tmin","July","SSP585","2041-2060",22.4200000762939
"10316",17,"Maryland, Beltsville","tmin","August","SSP585","2041-2060",21.9200002670288
"10317",17,"Maryland, Beltsville","tmin","September","SSP585","2041-2060",18.1000001907349
"10318",17,"Maryland, Beltsville","tmin","October","SSP585","2041-2060",11.089999961853
"10319",17,"Maryland, Beltsville","tmin","November","SSP585","2041-2060",5.83999996185303
"10320",17,"Maryland, Beltsville","tmin","December","SSP585","2041-2060",1.66999999582767
"10321",17,"Maryland, Beltsville","prec","January","SSP585","2041-2060",90.8
"10322",17,"Maryland, Beltsville","prec","February","SSP585","2041-2060",79.5
"10323",17,"Maryland, Beltsville","prec","March","SSP585","2041-2060",106.3
"10324",17,"Maryland, Beltsville","prec","April","SSP585","2041-2060",93.3
"10325",17,"Maryland, Beltsville","prec","May","SSP585","2041-2060",120.9
"10326",17,"Maryland, Beltsville","prec","June","SSP585","2041-2060",97.5
"10327",17,"Maryland, Beltsville","prec","July","SSP585","2041-2060",114.8
"10328",17,"Maryland, Beltsville","prec","August","SSP585","2041-2060",105
"10329",17,"Maryland, Beltsville","prec","September","SSP585","2041-2060",101
"10330",17,"Maryland, Beltsville","prec","October","SSP585","2041-2060",87.9
"10331",17,"Maryland, Beltsville","prec","November","SSP585","2041-2060",96.4
"10332",17,"Maryland, Beltsville","prec","December","SSP585","2041-2060",93.7
"10333",17,"Maryland, Beltsville","tmax","January","SSP585","2061-2080",9.62000007629394
"10334",17,"Maryland, Beltsville","tmax","February","SSP585","2061-2080",11.7399998664856
"10335",17,"Maryland, Beltsville","tmax","March","SSP585","2061-2080",16.6700000762939
"10336",17,"Maryland, Beltsville","tmax","April","SSP585","2061-2080",22.6299997329712
"10337",17,"Maryland, Beltsville","tmax","May","SSP585","2061-2080",28.210000038147
"10338",17,"Maryland, Beltsville","tmax","June","SSP585","2061-2080",33.05
"10339",17,"Maryland, Beltsville","tmax","July","SSP585","2061-2080",35.9900001525879
"10340",17,"Maryland, Beltsville","tmax","August","SSP585","2061-2080",35.0599994659424
"10341",17,"Maryland, Beltsville","tmax","September","SSP585","2061-2080",31.7900003433228
"10342",17,"Maryland, Beltsville","tmax","October","SSP585","2061-2080",25.5800001144409
"10343",17,"Maryland, Beltsville","tmax","November","SSP585","2061-2080",18.7600002288818
"10344",17,"Maryland, Beltsville","tmax","December","SSP585","2061-2080",12.8200000762939
"10345",17,"Maryland, Beltsville","tmin","January","SSP585","2061-2080",0.609999997168779
"10346",17,"Maryland, Beltsville","tmin","February","SSP585","2061-2080",1.51000000834465
"10347",17,"Maryland, Beltsville","tmin","March","SSP585","2061-2080",5.09000000953674
"10348",17,"Maryland, Beltsville","tmin","April","SSP585","2061-2080",9.79999990463257
"10349",17,"Maryland, Beltsville","tmin","May","SSP585","2061-2080",15.3800000190735
"10350",17,"Maryland, Beltsville","tmin","June","SSP585","2061-2080",20.7400003433228
"10351",17,"Maryland, Beltsville","tmin","July","SSP585","2061-2080",24
"10352",17,"Maryland, Beltsville","tmin","August","SSP585","2061-2080",23.6
"10353",17,"Maryland, Beltsville","tmin","September","SSP585","2061-2080",19.9899997711182
"10354",17,"Maryland, Beltsville","tmin","October","SSP585","2061-2080",12.8300002098084
"10355",17,"Maryland, Beltsville","tmin","November","SSP585","2061-2080",7.22999997138977
"10356",17,"Maryland, Beltsville","tmin","December","SSP585","2061-2080",2.92999997138977
"10357",17,"Maryland, Beltsville","prec","January","SSP585","2061-2080",98.4
"10358",17,"Maryland, Beltsville","prec","February","SSP585","2061-2080",85.3
"10359",17,"Maryland, Beltsville","prec","March","SSP585","2061-2080",110.8
"10360",17,"Maryland, Beltsville","prec","April","SSP585","2061-2080",94.7
"10361",17,"Maryland, Beltsville","prec","May","SSP585","2061-2080",122.2
"10362",17,"Maryland, Beltsville","prec","June","SSP585","2061-2080",98.3
"10363",17,"Maryland, Beltsville","prec","July","SSP585","2061-2080",115.4
"10364",17,"Maryland, Beltsville","prec","August","SSP585","2061-2080",104.3
"10365",17,"Maryland, Beltsville","prec","September","SSP585","2061-2080",99.8
"10366",17,"Maryland, Beltsville","prec","October","SSP585","2061-2080",83.5
"10367",17,"Maryland, Beltsville","prec","November","SSP585","2061-2080",97.2
"10368",17,"Maryland, Beltsville","prec","December","SSP585","2061-2080",99.4
"10369",17,"Maryland, Beltsville","tmax","January","SSP585","2081-2100",10.8400000572205
"10370",17,"Maryland, Beltsville","tmax","February","SSP585","2081-2100",12.8699999809265
"10371",17,"Maryland, Beltsville","tmax","March","SSP585","2081-2100",18.0700002670288
"10372",17,"Maryland, Beltsville","tmax","April","SSP585","2081-2100",24.0099996566772
"10373",17,"Maryland, Beltsville","tmax","May","SSP585","2081-2100",29.9799997329712
"10374",17,"Maryland, Beltsville","tmax","June","SSP585","2081-2100",34.8200000762939
"10375",17,"Maryland, Beltsville","tmax","July","SSP585","2081-2100",37.6900001525879
"10376",17,"Maryland, Beltsville","tmax","August","SSP585","2081-2100",36.8399997711182
"10377",17,"Maryland, Beltsville","tmax","September","SSP585","2081-2100",33.6499996185303
"10378",17,"Maryland, Beltsville","tmax","October","SSP585","2081-2100",27.6399997711182
"10379",17,"Maryland, Beltsville","tmax","November","SSP585","2081-2100",20.4200002670288
"10380",17,"Maryland, Beltsville","tmax","December","SSP585","2081-2100",14.2400000572205
"10381",17,"Maryland, Beltsville","tmin","January","SSP585","2081-2100",2.03999995589256
"10382",17,"Maryland, Beltsville","tmin","February","SSP585","2081-2100",2.86999997496605
"10383",17,"Maryland, Beltsville","tmin","March","SSP585","2081-2100",6.54000005722046
"10384",17,"Maryland, Beltsville","tmin","April","SSP585","2081-2100",11.2099997520447
"10385",17,"Maryland, Beltsville","tmin","May","SSP585","2081-2100",17.1100002288818
"10386",17,"Maryland, Beltsville","tmin","June","SSP585","2081-2100",22.5
"10387",17,"Maryland, Beltsville","tmin","July","SSP585","2081-2100",25.760000038147
"10388",17,"Maryland, Beltsville","tmin","August","SSP585","2081-2100",25.4699995040894
"10389",17,"Maryland, Beltsville","tmin","September","SSP585","2081-2100",22.0100002288818
"10390",17,"Maryland, Beltsville","tmin","October","SSP585","2081-2100",15.0299999237061
"10391",17,"Maryland, Beltsville","tmin","November","SSP585","2081-2100",8.89000010490417
"10392",17,"Maryland, Beltsville","tmin","December","SSP585","2081-2100",4.45000002384186
"10393",17,"Maryland, Beltsville","prec","January","SSP585","2081-2100",103.2
"10394",17,"Maryland, Beltsville","prec","February","SSP585","2081-2100",85.2
"10395",17,"Maryland, Beltsville","prec","March","SSP585","2081-2100",114.3
"10396",17,"Maryland, Beltsville","prec","April","SSP585","2081-2100",98.9
"10397",17,"Maryland, Beltsville","prec","May","SSP585","2081-2100",118.3
"10398",17,"Maryland, Beltsville","prec","June","SSP585","2081-2100",98.9
"10399",17,"Maryland, Beltsville","prec","July","SSP585","2081-2100",115.8
"10400",17,"Maryland, Beltsville","prec","August","SSP585","2081-2100",106.2
"10401",17,"Maryland, Beltsville","prec","September","SSP585","2081-2100",99.5
"10402",17,"Maryland, Beltsville","prec","October","SSP585","2081-2100",83.2
"10403",17,"Maryland, Beltsville","prec","November","SSP585","2081-2100",101
"10404",17,"Maryland, Beltsville","prec","December","SSP585","2081-2100",102.1
"10405",18,"D.C., Washington","tmax","January","historic","1970-2000",6.0959997177124
"10406",18,"D.C., Washington","tmax","February","historic","1970-2000",8.36800003051758
"10407",18,"D.C., Washington","tmax","March","historic","1970-2000",13.3959999084473
"10408",18,"D.C., Washington","tmax","April","historic","1970-2000",19.4720001220703
"10409",18,"D.C., Washington","tmax","May","historic","1970-2000",24.8680000305176
"10410",18,"D.C., Washington","tmax","June","historic","1970-2000",29.3279991149902
"10411",18,"D.C., Washington","tmax","July","historic","1970-2000",31.6200008392334
"10412",18,"D.C., Washington","tmax","August","historic","1970-2000",30.6760005950928
"10413",18,"D.C., Washington","tmax","September","historic","1970-2000",27.1919994354248
"10414",18,"D.C., Washington","tmax","October","historic","1970-2000",20.935998916626
"10415",18,"D.C., Washington","tmax","November","historic","1970-2000",14.7480001449585
"10416",18,"D.C., Washington","tmax","December","historic","1970-2000",9.03600025177002
"10417",18,"D.C., Washington","tmin","January","historic","1970-2000",-3.6800000667572
"10418",18,"D.C., Washington","tmin","February","historic","1970-2000",-2.3840000629425
"10419",18,"D.C., Washington","tmin","March","historic","1970-2000",1.74800002574921
"10420",18,"D.C., Washington","tmin","April","historic","1970-2000",6.54400014877319
"10421",18,"D.C., Washington","tmin","May","historic","1970-2000",12.1800003051758
"10422",18,"D.C., Washington","tmin","June","historic","1970-2000",17.2520008087158
"10423",18,"D.C., Washington","tmin","July","historic","1970-2000",19.935998916626
"10424",18,"D.C., Washington","tmin","August","historic","1970-2000",19.1720008850098
"10425",18,"D.C., Washington","tmin","September","historic","1970-2000",15.2360000610352
"10426",18,"D.C., Washington","tmin","October","historic","1970-2000",8.4040002822876
"10427",18,"D.C., Washington","tmin","November","historic","1970-2000",3.29999995231628
"10428",18,"D.C., Washington","tmin","December","historic","1970-2000",-1.10800004005432
"10429",18,"D.C., Washington","prec","January","historic","1970-2000",80
"10430",18,"D.C., Washington","prec","February","historic","1970-2000",70
"10431",18,"D.C., Washington","prec","March","historic","1970-2000",93
"10432",18,"D.C., Washington","prec","April","historic","1970-2000",80
"10433",18,"D.C., Washington","prec","May","historic","1970-2000",106
"10434",18,"D.C., Washington","prec","June","historic","1970-2000",88
"10435",18,"D.C., Washington","prec","July","historic","1970-2000",104
"10436",18,"D.C., Washington","prec","August","historic","1970-2000",97
"10437",18,"D.C., Washington","prec","September","historic","1970-2000",95
"10438",18,"D.C., Washington","prec","October","historic","1970-2000",84
"10439",18,"D.C., Washington","prec","November","historic","1970-2000",84
"10440",18,"D.C., Washington","prec","December","historic","1970-2000",81
"10441",18,"D.C., Washington","tmax","January","SSP126","2021-2040",7.97000002861023
"10442",18,"D.C., Washington","tmax","February","SSP126","2021-2040",10.039999961853
"10443",18,"D.C., Washington","tmax","March","SSP126","2021-2040",15.0600001335144
"10444",18,"D.C., Washington","tmax","April","SSP126","2021-2040",20.939999961853
"10445",18,"D.C., Washington","tmax","May","SSP126","2021-2040",26.4300001144409
"10446",18,"D.C., Washington","tmax","June","SSP126","2021-2040",30.9800001144409
"10447",18,"D.C., Washington","tmax","July","SSP126","2021-2040",33.5399997711182
"10448",18,"D.C., Washington","tmax","August","SSP126","2021-2040",32.6900001525879
"10449",18,"D.C., Washington","tmax","September","SSP126","2021-2040",29.239999961853
"10450",18,"D.C., Washington","tmax","October","SSP126","2021-2040",23.1199998855591
"10451",18,"D.C., Washington","tmax","November","SSP126","2021-2040",16.539999961853
"10452",18,"D.C., Washington","tmax","December","SSP126","2021-2040",10.8900000572205
"10453",18,"D.C., Washington","tmin","January","SSP126","2021-2040",-1.50999999046326
"10454",18,"D.C., Washington","tmin","February","SSP126","2021-2040",-0.569999998062849
"10455",18,"D.C., Washington","tmin","March","SSP126","2021-2040",3.34999995231628
"10456",18,"D.C., Washington","tmin","April","SSP126","2021-2040",8
"10457",18,"D.C., Washington","tmin","May","SSP126","2021-2040",13.6999999046326
"10458",18,"D.C., Washington","tmin","June","SSP126","2021-2040",18.8800001144409
"10459",18,"D.C., Washington","tmin","July","SSP126","2021-2040",21.7800001144409
"10460",18,"D.C., Washington","tmin","August","SSP126","2021-2040",21.1900001525879
"10461",18,"D.C., Washington","tmin","September","SSP126","2021-2040",17.2199996948242
"10462",18,"D.C., Washington","tmin","October","SSP126","2021-2040",10.3900000572205
"10463",18,"D.C., Washington","tmin","November","SSP126","2021-2040",4.97000002861023
"10464",18,"D.C., Washington","tmin","December","SSP126","2021-2040",0.919999997317791
"10465",18,"D.C., Washington","prec","January","SSP126","2021-2040",86.4
"10466",18,"D.C., Washington","prec","February","SSP126","2021-2040",74.4
"10467",18,"D.C., Washington","prec","March","SSP126","2021-2040",97.7
"10468",18,"D.C., Washington","prec","April","SSP126","2021-2040",85
"10469",18,"D.C., Washington","prec","May","SSP126","2021-2040",112.5
"10470",18,"D.C., Washington","prec","June","SSP126","2021-2040",92.6
"10471",18,"D.C., Washington","prec","July","SSP126","2021-2040",109.7
"10472",18,"D.C., Washington","prec","August","SSP126","2021-2040",102.1
"10473",18,"D.C., Washington","prec","September","SSP126","2021-2040",95.4
"10474",18,"D.C., Washington","prec","October","SSP126","2021-2040",82.9
"10475",18,"D.C., Washington","prec","November","SSP126","2021-2040",85.4
"10476",18,"D.C., Washington","prec","December","SSP126","2021-2040",86.5
"10477",18,"D.C., Washington","tmax","January","SSP126","2041-2060",8.43000016212463
"10478",18,"D.C., Washington","tmax","February","SSP126","2041-2060",10.5699998855591
"10479",18,"D.C., Washington","tmax","March","SSP126","2041-2060",15.4
"10480",18,"D.C., Washington","tmax","April","SSP126","2041-2060",21.4299999237061
"10481",18,"D.C., Washington","tmax","May","SSP126","2041-2060",26.8499998092651
"10482",18,"D.C., Washington","tmax","June","SSP126","2041-2060",31.4300001144409
"10483",18,"D.C., Washington","tmax","July","SSP126","2041-2060",33.9399997711182
"10484",18,"D.C., Washington","tmax","August","SSP126","2041-2060",33.1300003051758
"10485",18,"D.C., Washington","tmax","September","SSP126","2041-2060",29.6700000762939
"10486",18,"D.C., Washington","tmax","October","SSP126","2041-2060",23.5499994277954
"10487",18,"D.C., Washington","tmax","November","SSP126","2041-2060",17.1300003051758
"10488",18,"D.C., Washington","tmax","December","SSP126","2041-2060",11.3599999427795
"10489",18,"D.C., Washington","tmin","January","SSP126","2041-2060",NA
"10490",18,"D.C., Washington","tmin","February","SSP126","2041-2060",NA
"10491",18,"D.C., Washington","tmin","March","SSP126","2041-2060",3.42727278579365
"10492",18,"D.C., Washington","tmin","April","SSP126","2041-2060",10.4454545974731
"10493",18,"D.C., Washington","tmin","May","SSP126","2041-2060",14.136363549666
"10494",18,"D.C., Washington","tmin","June","SSP126","2041-2060",NA
"10495",18,"D.C., Washington","tmin","July","SSP126","2041-2060",NA
"10496",18,"D.C., Washington","tmin","August","SSP126","2041-2060",20.9181817661632
"10497",18,"D.C., Washington","tmin","September","SSP126","2041-2060",NA
"10498",18,"D.C., Washington","tmin","October","SSP126","2041-2060",12.2727273594249
"10499",18,"D.C., Washington","tmin","November","SSP126","2041-2060",NA
"10500",18,"D.C., Washington","tmin","December","SSP126","2041-2060",NA
